date,admin1,admin2,market,market_id,latitude,category,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,longitude,commodity
15/03/2016,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,5960,58.78,36.82,Beans (dry)
15/03/2016,North Eastern,Garissa,Garissa,1855,-0.46,cereals and tubers,67,KG,actual,Retail,KES,50,0.49,39.65,Maize (white)
15/03/2016,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,62,0.61,41.86,Maize (white)
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,30.1,0.3,34.75,Maize
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,3182,31.38,34.75,Maize (white)
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,2858,28.19,34.75,Potatoes (Irish)
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,3200,31.56,34.75,Sorghum
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,69.91,0.69,34.75,Beans
15/03/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,7808,77,34.75,Beans (dry)
15/03/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,cereals and tubers,67,KG,actual,Retail,KES,40,0.39,35.96,Maize (white)
15/03/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,pulses and nuts,262,KG,actual,Retail,KES,96,0.95,35.96,Beans (dry)
15/03/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,cereals and tubers,67,KG,actual,Retail,KES,48.33,0.48,36.79,Maize (white)
15/03/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,pulses and nuts,262,KG,actual,Retail,KES,79.17,0.78,36.79,Beans (dry)
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,51,KG,actual,Wholesale,KES,25.43,0.25,36.07,Maize
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2300,22.68,36.07,Maize (white)
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,4337.5,42.78,36.07,Potatoes (Irish)
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2772,27.34,36.07,Sorghum
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,50,KG,actual,Wholesale,KES,59.83,0.59,36.07,Beans
15/03/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,7668,75.62,36.07,Beans (dry)
15/03/2016,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,76,0.75,35.6,Maize (white)
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,25.93,0.26,35.28,Maize
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,2432,23.98,35.28,Maize (white)
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,1522.33,15.01,35.28,Potatoes (Irish)
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,5850,57.69,35.28,Sorghum
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,71.13,0.7,35.28,Beans
15/03/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,7668,75.62,35.28,Beans (dry)
15/04/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,29.19,0.29,39.67,Maize
15/04/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,53.35,0.53,39.67,Beans
15/04/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,29,0.29,38.02,Maize (white)
15/04/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,3600,35.61,38.02,Sorghum
15/04/2016,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,71,0.7,38.02,Beans (dry)
15/04/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,31.05,0.31,36.82,Maize
15/04/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,2730,27,36.82,Potatoes (Irish)
15/04/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,284,L,actual,Retail,KES,67.21,0.66,36.82,Fuel (diesel)
15/04/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,283,L,actual,Retail,KES,44.94,0.44,36.82,Fuel (kerosene)
15/04/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,285,L,actual,Retail,KES,81.61,0.81,36.82,Fuel (petrol-gasoline)
15/04/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,30.2,0.3,34.75,Maize
15/04/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,70.46,0.7,34.75,Beans
15/04/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,51,KG,actual,Wholesale,KES,25.67,0.25,36.07,Maize
15/04/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,50,KG,actual,Wholesale,KES,55.36,0.55,36.07,Beans
15/04/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,27.34,0.27,35.28,Maize
15/04/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,2545,25.17,35.28,Maize (white)
15/04/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,72.48,0.72,35.28,Beans
15/04/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,8325,82.34,35.28,Beans (dry)
15/05/2016,,,Hola (Tana River),1854,,cereals and tubers,67,KG,actual,Retail,KES,41.67,0.41,,Maize (white)
15/05/2016,Coast,Kilifi,Kilifi,1852,-3.63,cereals and tubers,67,KG,actual,Retail,KES,38,0.38,39.85,Maize (white)
15/05/2016,Coast,Kilifi,Kilifi,1852,-3.63,pulses and nuts,262,KG,actual,Retail,KES,86,0.85,39.85,Beans (dry)
15/05/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,28.86,0.29,39.67,Maize
15/05/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,2651,26.35,39.67,Maize (white)
15/05/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,55.73,0.55,39.67,Beans
15/05/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,6148,61.11,39.67,Beans (dry)
15/05/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,28,0.28,38.02,Maize (white)
15/05/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,3500,34.79,38.02,Potatoes (Irish)
15/05/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,3600,35.79,38.02,Sorghum
15/05/2016,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,72,0.72,38.02,Beans (dry)
15/05/2016,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,43,0.43,37.98,Maize (white)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,48,0.48,36.82,Bread
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,30.81,0.31,36.82,Maize
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2651,26.35,36.82,Maize (white)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,2835,28.18,36.82,Potatoes (Irish)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,3498,34.77,36.82,Sorghum
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,50,0.5,36.82,"Milk (cow, pasteurized)"
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,284,L,actual,Retail,KES,71.34,0.71,36.82,Fuel (diesel)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,283,L,actual,Retail,KES,47.96,0.48,36.82,Fuel (kerosene)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,285,L,actual,Retail,KES,85.14,0.85,36.82,Fuel (petrol-gasoline)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,185,1.84,36.82,Oil (vegetable)
15/05/2016,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,5940,59.05,36.82,Beans (dry)
15/05/2016,North Eastern,Garissa,Garissa,1855,-0.46,cereals and tubers,67,KG,actual,Retail,KES,51,0.51,39.65,Maize (white)
15/05/2016,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,65,0.65,41.86,Maize (white)
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,32.3,0.32,34.75,Maize
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,3200,31.81,34.75,Maize (white)
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,3480,34.59,34.75,Potatoes (Irish)
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,3200,31.81,34.75,Sorghum
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,70.58,0.7,34.75,Beans
15/05/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,8000,79.52,34.75,Beans (dry)
15/05/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,cereals and tubers,67,KG,actual,Retail,KES,43,0.43,35.96,Maize (white)
15/05/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,pulses and nuts,262,KG,actual,Retail,KES,97,0.96,35.96,Beans (dry)
15/05/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,cereals and tubers,67,KG,actual,Retail,KES,47,0.47,36.79,Maize (white)
15/05/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,pulses and nuts,262,KG,actual,Retail,KES,83,0.83,36.79,Beans (dry)
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,51,KG,actual,Wholesale,KES,26.53,0.26,36.07,Maize
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2525,25.1,36.07,Maize (white)
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,4100,40.76,36.07,Potatoes (Irish)
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2825,28.08,36.07,Sorghum
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,50,KG,actual,Wholesale,KES,50.87,0.51,36.07,Beans
15/05/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,6125,60.88,36.07,Beans (dry)
15/05/2016,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,84,0.83,35.6,Maize (white)
15/05/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,27.93,0.28,35.28,Maize
15/05/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,1730,17.2,35.28,Potatoes (Irish)
15/05/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,4950,49.2,35.28,Sorghum
15/05/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,70.82,0.7,35.28,Beans
15/05/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,8100,80.52,35.28,Beans (dry)
15/06/2016,,,Hola (Tana River),1854,,cereals and tubers,67,KG,actual,Retail,KES,41.7,0.41,,Maize (white)
15/06/2016,Coast,Kilifi,Kilifi,1852,-3.63,cereals and tubers,67,KG,actual,Retail,KES,44,0.43,39.85,Maize (white)
15/06/2016,Coast,Kilifi,Kilifi,1852,-3.63,pulses and nuts,262,KG,actual,Retail,KES,83,0.82,39.85,Beans (dry)
15/06/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,29.85,0.29,39.67,Maize
15/06/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,2670,26.38,39.67,Maize (white)
15/06/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,59.76,0.59,39.67,Beans
15/06/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,6154,60.81,39.67,Beans (dry)
15/06/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,28,0.28,38.02,Maize (white)
15/06/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,2800,27.67,38.02,Potatoes (Irish)
15/06/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,4500,44.47,38.02,Sorghum
15/06/2016,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,73,0.72,38.02,Beans (dry)
15/06/2016,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,43.9,0.43,37.98,Maize (white)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,48,0.47,36.82,Bread
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,32.18,0.32,36.82,Maize
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2484,24.55,36.82,Maize (white)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,2635,26.04,36.82,Potatoes (Irish)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,3354,33.14,36.82,Sorghum
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,50,0.49,36.82,"Milk (cow, pasteurized)"
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,284,L,actual,Retail,KES,74.69,0.74,36.82,Fuel (diesel)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,283,L,actual,Retail,KES,59.01,0.58,36.82,Fuel (kerosene)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,285,L,actual,Retail,KES,87.07,0.86,36.82,Fuel (petrol-gasoline)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,185,1.83,36.82,Oil (vegetable)
15/06/2016,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,5823,57.54,36.82,Beans (dry)
15/06/2016,North Eastern,Garissa,Garissa,1855,-0.46,cereals and tubers,67,KG,actual,Retail,KES,60,0.59,39.65,Maize (white)
15/06/2016,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,66,0.65,41.86,Maize (white)
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,35,0.35,34.75,Maize
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,3200,31.62,34.75,Maize (white)
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,3550,35.08,34.75,Potatoes (Irish)
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,3200,31.62,34.75,Sorghum
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,65.29,0.65,34.75,Beans
15/06/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,7380,72.92,34.75,Beans (dry)
15/06/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,cereals and tubers,67,KG,actual,Retail,KES,39,0.39,35.96,Maize (white)
15/06/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,pulses and nuts,262,KG,actual,Retail,KES,90,0.89,35.96,Beans (dry)
15/06/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,cereals and tubers,67,KG,actual,Retail,KES,45,0.44,36.79,Maize (white)
15/06/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,pulses and nuts,262,KG,actual,Retail,KES,80,0.79,36.79,Beans (dry)
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,51,KG,actual,Wholesale,KES,27.08,0.27,36.07,Maize
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2400,23.72,36.07,Maize (white)
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,4200,41.5,36.07,Potatoes (Irish)
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2700,26.68,36.07,Sorghum
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,50,KG,actual,Wholesale,KES,51.52,0.51,36.07,Beans
15/06/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,5250,51.88,36.07,Beans (dry)
15/06/2016,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,75,0.74,35.6,Maize (white)
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,29.21,0.29,35.28,Maize
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,90 KG,actual,Wholesale,KES,2600,25.69,35.28,Maize (white)
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,50 KG,actual,Wholesale,KES,1421,14.04,35.28,Potatoes (Irish)
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,90 KG,actual,Wholesale,KES,4950,48.91,35.28,Sorghum
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,67.06,0.66,35.28,Beans
15/06/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,90 KG,actual,Wholesale,KES,8100,80.04,35.28,Beans (dry)
15/07/2016,,,Hola (Tana River),1854,,cereals and tubers,67,KG,actual,Retail,KES,49.54,0.49,,Maize (white)
15/07/2016,Coast,Kilifi,Kilifi,1852,-3.63,cereals and tubers,67,KG,actual,Retail,KES,40,0.4,39.85,Maize (white)
15/07/2016,Coast,Kilifi,Kilifi,1852,-3.63,pulses and nuts,262,KG,actual,Retail,KES,89,0.88,39.85,Beans (dry)
15/07/2016,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,90 KG,actual,Wholesale,KES,2729.38,26.97,39.67,Maize (white)
15/07/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,55.9,0.55,39.67,Beans
15/07/2016,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,90 KG,actual,Wholesale,KES,5978.38,59.07,39.67,Beans (dry)
15/07/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,31,0.31,38.02,Maize (white)
15/07/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,50 KG,actual,Wholesale,KES,3150,31.13,38.02,Potatoes (Irish)
15/07/2016,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,90 KG,actual,Wholesale,KES,4050,40.02,38.02,Sorghum
15/07/2016,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,75,0.74,38.02,Beans (dry)
15/07/2016,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,42.4,0.42,37.98,Maize (white)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,400 G,actual,Retail,KES,50,0.49,36.82,Bread
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,31.96,0.32,36.82,Maize
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2661.5,26.3,36.82,Maize (white)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,2552.81,25.23,36.82,Potatoes (Irish)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,3178.38,31.41,36.82,Sorghum
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,500 ML,actual,Retail,KES,52,0.51,36.82,"Milk (cow, pasteurized)"
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,284,L,actual,Retail,KES,83.24,0.82,36.82,Fuel (diesel)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,283,L,actual,Retail,KES,61.45,0.61,36.82,Fuel (kerosene)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,non-food,285,L,actual,Retail,KES,92.93,0.92,36.82,Fuel (petrol-gasoline)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,180,1.78,36.82,Oil (vegetable)
15/07/2016,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,6232.69,61.59,36.82,Beans (dry)
15/07/2016,North Eastern,Garissa,Garissa,1855,-0.46,cereals and tubers,67,KG,actual,Retail,KES,50,0.49,39.65,Maize (white)
15/07/2016,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,66,0.65,41.86,Maize (white)
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,34.98,0.35,34.75,Maize
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,90 KG,actual,Wholesale,KES,3200,31.62,34.75,Maize (white)
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,50 KG,actual,Wholesale,KES,3371.25,33.31,34.75,Potatoes (Irish)
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,90 KG,actual,Wholesale,KES,3200,31.62,34.75,Sorghum
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,64.97,0.64,34.75,Beans
15/07/2016,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,90 KG,actual,Wholesale,KES,7400,73.12,34.75,Beans (dry)
15/07/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,cereals and tubers,67,KG,actual,Retail,KES,41,0.41,35.96,Maize (white)
15/07/2016,Rift Valley,Baringo,Marigat (Baringo),1851,0.46,pulses and nuts,262,KG,actual,Retail,KES,103,1.02,35.96,Beans (dry)
15/07/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,cereals and tubers,67,KG,actual,Retail,KES,44,0.43,36.79,Maize (white)
15/07/2016,Rift Valley,Kajiado,Kajiado,1853,-1.84,pulses and nuts,262,KG,actual,Retail,KES,80,0.79,36.79,Beans (dry)
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,51,KG,actual,Wholesale,KES,28.77,0.28,36.07,Maize
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,67,90 KG,actual,Wholesale,KES,2620,25.89,36.07,Maize (white)
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,148,50 KG,actual,Wholesale,KES,3737.5,36.93,36.07,Potatoes (Irish)
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,cereals and tubers,65,90 KG,actual,Wholesale,KES,2700,26.68,36.07,Sorghum
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,50,KG,actual,Wholesale,KES,51.02,0.5,36.07,Beans
15/07/2016,Rift Valley,Nakuru,Nakuru,1850,-0.28,pulses and nuts,262,90 KG,actual,Wholesale,KES,5125,50.64,36.07,Beans (dry)
15/07/2016,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,75,0.74,35.6,Maize (white)
15/07/2016,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,31.92,0.32,35.28,Maize
