date,admin1,admin2,market,market_id,latitude,category,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,longitude,commodity
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,11.144400000000001,8.35,36.82,Potatoes (Irish)
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,18.502444444444446,24.95,36.82,Sorghum
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.04,0.3,36.82,"Milk (cow, pasteurized)"
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,140.0,2.1,36.82,Oil (vegetable)
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,35.38,0.53,36.82,Beans
2007-07-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,36.233333333333334,48.85,36.82,Beans (dry)
2007-07-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,25.0,0.37,41.86,Maize (white)
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.75,0.22,34.75,Maize
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,15.407444444444446,20.77,34.75,Maize (white)
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,16.2222,12.15,34.75,Potatoes (Irish)
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,15.555555555555555,20.97,34.75,Sorghum
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,41.22,0.62,34.75,Beans
2007-07-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,41.477777777777774,55.93,34.75,Beans (dry)
2007-07-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,30.0,0.45,35.6,Maize (white)
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.11,0.2,35.28,Maize
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,13.238111111111111,17.85,35.28,Maize (white)
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,12.423,9.31,35.28,Potatoes (Irish)
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,15.43911111111111,20.82,35.28,Sorghum
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,47.2,0.71,35.28,Beans
2007-07-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,30.255555555555556,40.79,35.28,Beans (dry)
2007-08-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,13.357444444444445,18.02,39.67,Maize (white)
2007-08-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,36.76,0.55,39.67,Beans
2007-08-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,37.46377777777778,50.55,39.67,Beans (dry)
2007-08-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,9.0,0.13,38.02,Maize (white)
2007-08-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,17.333199999999998,12.99,38.02,Potatoes (Irish)
2007-08-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,28.055555555555557,37.86,38.02,Sorghum
2007-08-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,35.0,0.52,38.02,Beans (dry)
2007-08-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,15.0,0.22,37.98,Maize (white)
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.07,0.42,36.82,Bread
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,13.17,0.2,36.82,Maize
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,13.308111111111112,17.96,36.82,Maize (white)
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,17.5136,13.13,36.82,Potatoes (Irish)
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,21.59422222222222,29.14,36.82,Sorghum
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.044,0.33,36.82,"Milk (cow, pasteurized)"
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,140.0,2.1,36.82,Oil (vegetable)
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,33.65,0.5,36.82,Beans
2007-08-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,34.977777777777774,47.2,36.82,Beans (dry)
2007-08-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,30.0,0.45,41.86,Maize (white)
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,15.36,0.23,34.75,Maize
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,15.555555555555555,20.99,34.75,Maize (white)
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,17.0,12.74,34.75,Potatoes (Irish)
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,15.555555555555555,20.99,34.75,Sorghum
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,43.9,0.66,34.75,Beans
2007-08-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,44.44444444444444,59.97,34.75,Beans (dry)
2007-08-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,28.0,0.42,35.6,Maize (white)
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.02,0.2,35.28,Maize
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,13.280999999999999,17.92,35.28,Maize (white)
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,13.2024,9.9,35.28,Potatoes (Irish)
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,15.62088888888889,21.08,35.28,Sorghum
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,45.55,0.68,35.28,Beans
2007-08-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,26.8,36.16,35.28,Beans (dry)
2007-09-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,13.63,0.2,39.67,Maize
2007-09-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,13.666666666666666,18.35,39.67,Maize (white)
2007-09-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,38.84,0.58,39.67,Beans
2007-09-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,39.083333333333336,52.48,39.67,Beans (dry)
2007-09-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,9.0,0.13,38.02,Maize (white)
2007-09-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,35.0,0.52,38.02,Beans (dry)
2007-09-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,18.0,0.27,37.98,Maize (white)
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.0725,0.43,36.82,Bread
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,13.49,0.2,36.82,Maize
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,13.763111111111112,18.48,36.82,Maize (white)
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,14.701199999999998,10.97,36.82,Potatoes (Irish)
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,20.117,27.01,36.82,Sorghum
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.044,0.33,36.82,"Milk (cow, pasteurized)"
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,135.0,2.01,36.82,Oil (vegetable)
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,35.89,0.54,36.82,Beans
2007-09-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,35.96666666666667,48.29,36.82,Beans (dry)
2007-09-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,29.0,0.43,41.86,Maize (white)
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,13.96,0.21,34.75,Maize
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,13.675222222222223,18.36,34.75,Maize (white)
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,18.4126,13.73,34.75,Potatoes (Irish)
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,16.85188888888889,22.63,34.75,Sorghum
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,49.69,0.74,34.75,Beans
2007-09-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,37.94444444444444,50.95,34.75,Beans (dry)
2007-09-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,28.0,0.42,35.6,Maize (white)
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,12.69,0.19,35.28,Maize
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,13.341888888888889,17.91,35.28,Maize (white)
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,13.2476,9.88,35.28,Potatoes (Irish)
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,20.63488888888889,27.71,35.28,Sorghum
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,41.17,0.61,35.28,Beans
2007-09-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,26.92222222222222,36.15,35.28,Beans (dry)
2007-10-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,13.12,0.2,39.67,Maize
2007-10-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,13.48488888888889,18.28,39.67,Maize (white)
2007-10-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,37.16,0.56,39.67,Beans
2007-10-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,36.36366666666667,49.29,39.67,Beans (dry)
2007-10-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,9.0,0.14,38.02,Maize (white)
2007-10-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,27.777600000000003,20.92,38.02,Potatoes (Irish)
2007-10-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,13.333333333333334,18.07,38.02,Sorghum
2007-10-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,35.0,0.53,38.02,Beans (dry)
2007-10-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,15.0,0.23,37.98,Maize (white)
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.075,0.45,36.82,Bread
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,13.43,0.2,36.82,Maize
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,13.65911111111111,18.51,36.82,Maize (white)
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,22.6944,17.09,36.82,Potatoes (Irish)
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,17.575777777777777,23.82,36.82,Sorghum
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.046,0.35,36.82,"Milk (cow, pasteurized)"
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,35.09,0.53,36.82,Beans
2007-10-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,33.58888888888889,45.53,36.82,Beans (dry)
2007-10-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,31.0,0.47,41.86,Maize (white)
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,13.83,0.21,34.75,Maize
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,13.88888888888889,18.83,34.75,Maize (white)
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,20.0,15.06,34.75,Potatoes (Irish)
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,16.666666666666668,22.59,34.75,Sorghum
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,46.06,0.69,34.75,Beans
2007-10-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,37.41111111111111,50.71,34.75,Beans (dry)
2007-10-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27.0,0.41,35.6,Maize (white)
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.27,0.2,35.28,Maize
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,14.47911111111111,19.63,35.28,Maize (white)
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,17.0138,12.81,35.28,Potatoes (Irish)
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,16.875,22.87,35.28,Sorghum
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,44.77,0.67,35.28,Beans
2007-10-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,29.055555555555557,39.38,35.28,Beans (dry)
2007-11-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,14.11111111111111,19.18,39.67,Maize (white)
2007-11-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,36.93,0.56,39.67,Beans
2007-11-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,38.333333333333336,52.11,39.67,Beans (dry)
2007-11-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,9.0,0.14,38.02,Maize (white)
2007-11-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,25.8332,19.51,38.02,Potatoes (Irish)
2007-11-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,16.666666666666668,22.66,38.02,Sorghum
2007-11-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,40.0,0.6,38.02,Beans (dry)
2007-11-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,18.0,0.27,37.98,Maize (white)
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.0775,0.47,36.82,Bread
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,13.68,0.21,36.82,Maize
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,13.727222222222222,18.66,36.82,Maize (white)
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,24.788600000000002,18.72,36.82,Potatoes (Irish)
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,20.0,27.19,36.82,Sorghum
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.046,0.35,36.82,"Milk (cow, pasteurized)"
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,35.42,0.54,36.82,Beans
2007-11-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,36.666666666666664,49.85,36.82,Beans (dry)
2007-11-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,26.0,0.39,41.86,Maize (white)
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,14.28,0.22,34.75,Maize
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,14.518555555555556,19.74,34.75,Maize (white)
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,20.3174,15.35,34.75,Potatoes (Irish)
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,15.85188888888889,21.55,34.75,Sorghum
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,43.95,0.66,34.75,Beans
2007-11-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,44.44444444444444,60.42,34.75,Beans (dry)
2007-11-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,27.0,0.41,35.6,Maize (white)
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.54,0.2,35.28,Maize
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,13.49022222222222,18.34,35.28,Maize (white)
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,17.5816,13.28,35.28,Potatoes (Irish)
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,13.333333333333334,18.13,35.28,Sorghum
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,48.86,0.74,35.28,Beans
2007-11-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,31.11111111111111,42.3,35.28,Beans (dry)
2007-12-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,14.09,0.22,39.67,Maize
2007-12-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,67,KG,actual,Wholesale,KES,14.160444444444446,20.29,39.67,Maize (white)
2007-12-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,50,KG,actual,Wholesale,KES,38.4,0.61,39.67,Beans
2007-12-15,Coast,Mombasa,Mombasa,191,-4.05,pulses and nuts,262,KG,actual,Wholesale,KES,38.76544444444444,55.56,39.67,Beans (dry)
2007-12-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,67,KG,actual,Retail,KES,14.0,0.22,38.02,Maize (white)
2007-12-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,148,KG,actual,Wholesale,KES,25.5556,20.35,38.02,Potatoes (Irish)
2007-12-15,Eastern,Kitui,Kitui,187,-1.37,cereals and tubers,65,KG,actual,Wholesale,KES,13.333333333333334,19.11,38.02,Sorghum
2007-12-15,Eastern,Kitui,Kitui,187,-1.37,pulses and nuts,262,KG,actual,Retail,KES,50.0,0.8,38.02,Beans (dry)
2007-12-15,Eastern,Marsabit,Marsabit,190,2.33,cereals and tubers,67,KG,actual,Retail,KES,23.0,0.37,37.98,Maize (white)
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,55,G,actual,Retail,KES,0.08,0.51,36.82,Bread
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,51,KG,actual,Wholesale,KES,12.77,0.2,36.82,Maize
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,67,KG,actual,Wholesale,KES,11.879666666666667,17.02,36.82,Maize (white)
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,148,KG,actual,Wholesale,KES,15.3192,12.2,36.82,Potatoes (Irish)
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,cereals and tubers,65,KG,actual,Wholesale,KES,20.37033333333333,29.19,36.82,Sorghum
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,milk and dairy,472,ML,actual,Retail,KES,0.046,0.37,36.82,"Milk (cow, pasteurized)"
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,oil and fats,96,L,actual,Retail,KES,145.0,2.31,36.82,Oil (vegetable)
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,50,KG,actual,Wholesale,KES,37.84,0.6,36.82,Beans
2007-12-15,Nairobi,Nairobi,Nairobi,184,-1.28,pulses and nuts,262,KG,actual,Wholesale,KES,48.333333333333336,69.27,36.82,Beans (dry)
2007-12-15,North Eastern,Mandera,Mandera,189,3.94,cereals and tubers,67,KG,actual,Retail,KES,31.0,0.49,41.86,Maize (white)
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,51,KG,actual,Wholesale,KES,13.18,0.21,34.75,Maize
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,67,KG,actual,Wholesale,KES,13.492111111111111,19.34,34.75,Maize (white)
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,148,KG,actual,Wholesale,KES,21.481399999999997,17.1,34.75,Potatoes (Irish)
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,cereals and tubers,65,KG,actual,Wholesale,KES,16.825444444444443,24.11,34.75,Sorghum
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,50,KG,actual,Wholesale,KES,43.89,0.7,34.75,Beans
2007-12-15,Nyanza,Kisumu,Kisumu,186,-0.1,pulses and nuts,262,KG,actual,Wholesale,KES,44.44444444444444,63.69,34.75,Beans (dry)
2007-12-15,Rift Valley,Turkana,Lodwar (Turkana),188,3.12,cereals and tubers,67,KG,actual,Retail,KES,30.0,0.48,35.6,Maize (white)
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,51,KG,actual,Wholesale,KES,13.18,0.21,35.28,Maize
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,67,KG,actual,Wholesale,KES,12.847222222222221,18.41,35.28,Maize (white)
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,148,KG,actual,Wholesale,KES,18.4722,14.71,35.28,Potatoes (Irish)
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,cereals and tubers,65,KG,actual,Wholesale,KES,13.88888888888889,19.9,35.28,Sorghum
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,50,KG,actual,Wholesale,KES,51.66,0.82,35.28,Beans
2007-12-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,pulses and nuts,262,KG,actual,Wholesale,KES,32.36666666666667,46.39,35.28,Beans (dry)
2008-01-15,Coast,Mombasa,Mombasa,191,-4.05,cereals and tubers,51,KG,actual,Wholesale,KES,15.51,0.23,39.67,Maize
